Nome: ANGICAL DO PIAUI
Codigo Estacao: A377
Latitude: -6.08944444
Longitude: -42.72749999
Altitude: 183
Situacao: Pane
Data Inicial: 2019-11-13
Data Final: 2024-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2019-11-25;0500;986,8;987;986,7;-3,5;27,9;28,6;27,9;69;64;69;356;5;2,2;
2019-11-25;0600;987,3;987,6;986,8;-3,5;27,1;27,9;27,1;74;69;74;13;4,9;1,7;
2019-11-25;0700;987,1;987,6;987,1;-3,5;26,5;27,1;26,5;76;74;76;331;5,5;2,3;
2019-11-25;0800;987,7;987,7;987;-3,5;25,9;26,6;25,9;78;75;78;337;4,9;,8;
2019-11-25;0900;988,3;988,3;987,7;25,8;25,6;25,9;25,3;81;78;79;339;3,1;1,5;
2019-11-25;1000;989,6;989,6;988,3;428,8;26,4;26,6;25,5;80;75;75;335;3,1;1,7;
2019-11-25;1100;990,2;990,2;989,6;1271,4;28,4;28,5;26,4;75;66;67;40;4,3;1,1;
2019-11-25;1200;990,4;990,5;990,2;1788,3;30,7;30,8;28,4;68;57;57;136;4,4;,9;
2019-11-25;1300;990,4;990,6;990,4;1407,8;31,4;31,5;30;59;55;56;92;3;,9;
2019-11-25;1400;989,7;990,4;989,7;2285,9;31,3;32,7;31;57;51;56;132;4;1,3;
2019-11-25;1500;988,6;989,7;988,6;674,3;27,5;31,3;26;83;56;75;313;7,9;1,1;
2019-11-25;1600;987,9;988,6;987,5;2198,8;27,6;31,9;27,5;78;57;71;208;11,2;4,7;
2019-11-25;1700;987,4;988,3;987,4;101,6;24,5;27,5;23,5;92;71;90;221;11,2;1,7;
2019-11-25;1800;986,7;987,4;986,7;126;25,2;25,3;24,4;91;85;86;215;4,4;,7;
2019-11-25;1900;986;986,7;986;73;25;25,4;24,7;88;84;86;298;1,8;,4;
2019-11-25;2000;985,7;986;985,7;57,5;25,3;25,5;25;87;82;83;292;2;,5;
2019-11-25;2100;985,2;985,7;985,1;20,9;24,9;25,4;24,7;88;83;87;253;1,9;,3;
2019-11-25;2200;987;987;985,2;-,8;24,6;24,9;24,6;87;85;87;252;1,9;,6;
2019-11-25;2300;988,3;988,3;987;-2,1;24,5;24,6;24,5;88;87;88;263;2;,9;
2019-11-26;0000;989,2;989,2;988,3;-1,8;24,8;24,8;24,5;88;87;87;312;2,4;,3;
2019-11-26;0100;989,2;989,2;989;-3,2;24,7;24,9;24,2;91;86;89;216;1,3;,6;
2019-11-26;0200;988,4;989,2;988,4;-1,8;24,5;25;24,5;89;83;86;311;1,6;,2;
2019-11-26;0300;988,7;989,2;988,3;-2;24,7;25,5;24,4;87;76;82;354;9;1,5;
2019-11-26;0400;988,3;988,7;988,2;-3;24,6;24,9;24,4;84;80;83;340;3,3;1,8;
2019-11-26;0500;987,8;988,2;987,7;-3,2;23,8;24,7;23,8;88;82;88;136;3,3;,5;
2019-11-26;0600;988,3;988,3;987,7;-3,2;23,7;24,1;23,7;91;87;90;196;1,6;,3;
2019-11-26;0700;988,1;988,5;988;-3,5;23,4;23,7;23,1;92;90;92;346;,9;,6;
2019-11-26;0800;988,4;988,4;988;-3,5;23;23,4;23;93;91;92;144;1,9;,8;
2019-11-26;0900;988,9;989;988,4;25,6;23,4;23,5;23;93;92;92;192;1,7;,4;
2019-11-26;1000;989,7;989,7;988,9;180,1;24,2;24,2;23,4;92;88;88;154;,9;,5;
2019-11-26;1100;990,3;990,3;989,7;746,6;25,7;26,1;24,2;89;80;82;176;1,8;,9;
2019-11-26;1200;990,7;990,7;990,3;647,1;27;27;25,6;84;77;77;166;2,8;1,3;
2019-11-26;1300;991;991,1;990,7;799,4;27,6;27,6;26,8;78;71;72;180;3;1,7;
2019-11-26;1400;990,2;991;990,2;2530,9;29,2;30,6;27,6;72;61;65;308;3,4;1,4;
2019-11-26;1500;989,1;990,2;989,1;3255,3;31,2;32;29,2;65;52;59;152;4,5;1,8;
2019-11-26;1600;987,8;989,1;987,8;3651;33,7;33,8;31;59;46;46;168;4,1;1,3;
2019-11-26;1700;986,6;987,8;986,6;2548;33,7;34,1;32,1;57;42;42;230;3,6;1,5;
2019-11-26;1800;985,6;986,6;985,6;2112,1;33,3;34,8;33,2;47;39;44;180;5;1,3;
2019-11-26;1900;985,4;985,6;985,4;543,5;31,4;33,8;31,4;53;39;53;210;4,8;2,4;
2019-11-26;2000;985,7;985,7;985,4;527,9;31,5;31,5;31,1;58;53;55;230;5,5;1,1;
2019-11-26;2100;986,2;986,3;985,7;177;30,3;31,6;30,3;61;53;61;312;2,6;1;
2019-11-26;2200;987,3;987,3;986,2;-3,5;28,6;30,3;28,1;69;60;66;218;4;1;
2019-11-26;2300;988,1;988,2;987,3;-2,9;27,2;29,3;27,2;68;62;68;198;5,4;1,9;
2019-11-27;0000;988,6;989,2;988,1;-2,7;26,8;27,2;26,5;72;67;70;241;3,3;1;
2019-11-27;0100;988,8;988,8;988,3;-3,1;26,3;26,8;26,2;72;68;72;167;3,4;,5;
2019-11-27;0200;988,4;988,9;988,4;-3,5;25,8;26,4;25,7;76;70;75;145;2;,3;
2019-11-27;0300;987,8;988,4;987,7;-3,5;24,8;26,1;24,8;82;73;81;280;1,2;,4;
2019-11-27;0400;987,3;987,8;987,3;-3,5;24,5;24,8;24;86;80;84;356;1,4;1,1;
2019-11-27;0500;987,4;987,7;987,3;-3,1;24,4;25,2;24,4;85;77;83;116;2,3;,5;
2019-11-27;0600;987,4;987,6;987,2;-3,5;23,8;24,8;23,6;87;81;85;149;1,6;,5;
2019-11-27;0700;987,8;987,9;987,4;-3,5;23,3;24,2;23,2;90;84;89;48;1,4;,3;
2019-11-27;0800;988,2;988,2;987,9;-3,5;23;23,7;23;91;88;90;275;,8;,3;
2019-11-27;0900;989,1;989,1;988,2;35,8;23,4;23,4;22,8;92;90;92;278;,7;,2;
2019-11-27;1000;989,9;989,9;989,1;342,5;25,2;25,2;23,4;92;81;81;151;1,2;,4;
2019-11-27;1100;990,4;990,4;989,9;473;25,9;26,1;25,1;84;78;78;174;1,8;,8;
2019-11-27;1200;990,7;990,7;990,4;1209,7;27,6;27,7;25,9;80;71;72;164;2,6;,8;
2019-11-27;1300;990,3;990,7;990,3;2173,5;30,1;30,8;27,6;72;55;58;135;5,3;2;
2019-11-27;1400;989,9;990,3;989,9;2892,9;31,7;31,7;29,9;59;52;53;102;7,2;2,1;
2019-11-27;1500;989;989,9;989;3664,8;33,2;33,2;31,4;54;44;46;144;7,4;2,2;
2019-11-27;1600;988;989;988;3268,7;33,8;33,8;32,6;49;41;45;134;6,8;2;
2019-11-27;1700;986,7;988;986,7;2660,2;33,5;34,8;33,5;46;38;41;100;6,8;2;
2019-11-27;1800;985,9;986,7;985,9;1503,2;34,8;35,2;33,2;46;37;37;133;5,1;1,7;
2019-11-27;1900;985,6;985,9;985,6;1474,6;34,4;34,8;33,3;43;37;40;190;5,9;3;
2019-11-27;2000;985,7;985,7;985,6;1006,4;33,6;34,5;33,6;42;39;41;162;5,9;2,3;
2019-11-27;2100;986;986;985,7;139,6;32;33,6;32;47;41;46;183;5,3;2,2;
2019-11-27;2200;986,5;986,5;985,9;-3,5;30,6;32,1;30,6;51;46;51;167;3,9;1,8;
2019-11-27;2300;987,1;987,1;986,5;-3,5;29,3;30,6;29;57;51;56;180;3,8;1,2;
2019-11-28;0000;987,6;987,6;987,1;-3,5;27,2;29,5;27,1;68;55;68;270;2,4;,4;
2019-11-28;0100;987,6;987,6;987,5;-3,5;25,7;27,2;25,7;76;68;75;324;1,1;,3;
2019-11-28;0200;987,4;987,6;987,4;-3,5;24,6;25,7;24,5;82;75;82;30;,8;,5;
2019-11-28;0300;987,1;987,4;987,1;-3,5;23,9;25;23,9;84;79;84;21;,9;,4;
2019-11-28;0400;986,8;987,1;986,8;-3,5;23,6;24,5;23,6;85;81;84;7;1;,3;
2019-11-28;0500;986,4;986,8;986,4;-3,5;23,8;24;23,4;86;82;83;357;1,4;,7;
2019-11-28;0600;987,1;987,1;986,4;-3,5;24,2;24,4;23,4;85;78;79;326;4;,7;
2019-11-28;0700;987,7;987,8;987,1;-3,2;24,1;24,2;23;85;79;79;344;1,5;,6;
2019-11-28;0800;988,4;988,4;987,6;-2,6;23,3;24,2;23;86;79;85;160;2,8;1,7;
2019-11-28;0900;988,9;988,9;988,4;44,5;23,2;23,7;23;87;82;85;310;2,8;,3;
2019-11-28;1000;989,6;989,6;988,9;635,7;27,4;27,6;23,2;85;66;66;190;2,6;,3;
2019-11-28;1100;990,2;990,2;989,6;1520,2;28,4;28,8;26,9;68;60;60;124;2,4;,6;
2019-11-28;1200;990,2;990,4;990,2;2129,4;29,9;30,3;28,4;63;56;59;69;3,5;,6;
2019-11-28;1300;989,8;990,2;989,8;1356,8;30,4;31,4;29,5;61;50;53;48;3,2;,8;
2019-11-28;1400;989,1;989,8;989,1;2536,7;32,8;33,5;30,4;54;42;43;105;5,2;2,1;
2019-11-28;1500;988,1;989,1;988,1;3177,1;34,1;34,4;32,6;45;38;41;94;5,1;1,8;
2019-11-28;1600;987,2;988,1;987,2;3280,3;34;35,7;33,5;42;32;33;25;5,6;1,2;
2019-11-28;1700;986,2;987,2;986,2;3340,9;35,6;36,1;34;36;29;32;143;6,4;2,4;
2019-11-28;1800;985,4;986,2;985,4;2738,2;36,2;36,5;35,3;33;28;28;80;5,7;1,6;
2019-11-28;1900;984,9;985,4;984,9;1860,9;36;36,6;35,8;31;26;26;170;4,8;1,5;
2019-11-28;2000;984,7;984,9;984,7;1041,8;35,2;36,3;35,2;32;26;29;66;3,4;1,1;
2019-11-28;2100;984,9;984,9;984,7;139,8;31,5;35,2;31,5;45;29;44;360;2,9;,5;
2019-11-28;2200;985,4;985,4;984,9;-3,5;28,4;31,5;28,4;55;42;55;338;,9;,4;
2019-11-28;2300;986;986;985,4;-3,5;27;28,4;27;63;55;62;351;,8;,3;
2019-11-29;0000;986,5;986,5;986;-3,5;26,2;27,1;26;68;61;66;17;,7;,3;
2019-11-29;0100;986,8;986,8;986,5;-3,5;25,4;26,2;25,2;74;62;74;271;1,1;,3;
2019-11-29;0200;987,4;987,4;986,8;-3,5;25;25,5;24,8;75;69;73;53;2,5;,5;
2019-11-29;0300;986,8;987,4;986,8;-3,5;25,5;26,5;25;74;65;72;57;2,1;,5;
2019-11-29;0400;986,8;986,9;986,5;-3,5;25,2;25,9;24,6;77;70;73;12;2,2;,9;
2019-11-29;0500;986,7;986,9;986,7;-3,3;27,3;27,4;25,2;73;62;63;352;3,1;1,4;
2019-11-29;0600;986,7;986,8;986,7;-3,5;26,5;27,3;25,2;75;63;70;330;3,3;1,3;
2019-11-29;0700;986,9;986,9;986,6;-3,5;26;26,8;26;74;69;74;346;3,9;,8;
2019-11-29;0800;988;988;986,9;-3,5;24,4;26;24,4;81;73;81;313;6,7;,1;
2019-11-29;0900;988,5;988,5;988;35,8;23,8;24,4;23,3;87;81;86;37;1,1;,4;
2019-11-29;1000;989,3;989,3;988,5;626;27,1;27,9;23,8;86;65;68;329;3,2;1,6;
2019-11-29;1100;989,8;989,8;989,2;1538,5;29,1;29,2;27;69;59;60;50;4,9;1,2;
2019-11-29;1200;989,9;990;989,8;2249,6;30,4;30,9;29,1;62;54;55;97;6,1;2,3;
2019-11-29;1300;989,7;990;989,7;2995,3;32;32,2;30,4;55;45;47;100;7,2;1,9;
2019-11-29;1400;988,9;989,7;988,9;3460,9;33,3;33,4;31,9;49;41;43;165;4,7;2,2;
2019-11-29;1500;988;988,9;988;3587,4;34,2;34,9;32,8;43;36;39;32;4,8;1,5;
2019-11-29;1600;986,9;988;986,9;3573,8;34,8;35,5;34,2;41;34;34;158;4,1;1,5;
2019-11-29;1700;985,9;986,9;985,9;3237,1;36,2;36,2;34,8;37;31;32;206;4,3;,7;
2019-11-29;1800;985;985,9;985;2294,7;35,7;36,9;35,4;35;29;31;140;4,2;1,2;
2019-11-29;1900;984,5;985;984,5;1689;36,9;37,2;35,7;32;25;27;152;4;1,3;
2019-11-29;2000;984,3;984,5;984,3;965,3;36,1;36,9;36;28;24;27;117;4,3;,8;
2019-11-29;2100;984,6;984,6;984,3;143,2;32,3;36,1;32,3;37;25;36;20;2,4;,4;
2019-11-29;2200;985,3;985,3;984,6;-3,5;29,1;32,4;29,1;50;36;49;329;1;,4;
2019-11-29;2300;986,1;986,1;985,3;-3,5;27,8;29,1;27,5;62;48;60;326;1;,4;
2019-11-30;0000;986,9;986,9;986,1;-3,4;27,6;27,9;27,5;65;54;60;136;,7;,3;
2019-11-30;0100;987,3;987,3;986,9;-3,5;26,7;28,3;26,7;67;53;62;21;,9;,4;
2019-11-30;0200;987,5;987,5;987,3;-3,5;25,3;26,7;25,3;72;60;69;213;1;,4;
2019-11-30;0300;987,8;987,8;987,4;-3,4;28,4;28,6;25,1;75;51;52;40;3,2;1,3;
2019-11-30;0400;987,5;987,9;987,5;-3,5;27,8;28,4;27,6;58;52;57;15;4,5;1,3;
2019-11-30;0500;987,1;987,5;987,1;-3,5;27,4;27,8;27,3;62;57;62;276;3,6;,6;
2019-11-30;0600;987,4;987,4;987;-3,5;25,2;27,4;25;73;62;73;47;1,6;,4;
2019-11-30;0700;987,8;987,8;987,4;-3,5;24,1;25,2;24,1;78;73;78;333;1,6;,7;
2019-11-30;0800;988,3;988,3;987,8;-3,5;23,3;24,1;23,1;85;78;84;48;1,2;,3;
2019-11-30;0900;988,9;988,9;988,3;34,3;22,9;23,5;22,5;87;83;86;41;,9;,4;
2019-11-30;1000;989,6;989,6;988,9;657,2;26,9;27;22,9;86;68;69;152;1,2;,7;
2019-11-30;1100;990,1;990,1;989,6;1572;29,8;29,9;26,9;69;55;56;20;3,5;1,7;
2019-11-30;1200;990,2;990,3;990;2291;30,9;31,5;29,7;56;45;49;133;4,1;1,7;
2019-11-30;1300;990,3;990,3;990,1;2419,8;31,6;32,3;30,3;50;43;49;114;5,2;2,2;
2019-11-30;1400;989,2;990,3;989,2;2754,3;33,5;33,6;31,1;49;41;42;194;4,8;2,4;
2019-11-30;1500;988,1;989,2;988,1;2871,7;34,8;35;32,9;43;34;34;108;4,8;2;
2019-11-30;1600;986,8;988,1;986,8;2765,5;36,5;36,8;34,6;39;29;30;332;4,9;1,2;
2019-11-30;1700;985,9;986,8;985,8;2498,2;35,7;37,7;35,7;31;26;30;205;5,6;2,8;
2019-11-30;1800;984,7;985,9;984,7;2435,8;37,8;37,9;35,7;32;24;26;237;5,6;1;
2019-11-30;1900;984,2;984,7;984,2;1327;37,8;37,8;36,9;31;22;23;218;4,3;1,6;
2019-11-30;2000;984,4;984,4;984,2;902,4;36,4;38;36,4;27;21;26;123;4;,6;
2019-11-30;2100;984,7;984,7;984,4;105,9;32,8;36,4;32,8;34;23;34;331;2,7;,4;
2019-11-30;2200;985,2;985,2;984,7;-3,5;29;32,8;29;49;34;48;5;1,4;,2;
2019-11-30;2300;986,6;986,6;985,2;-3,4;30,1;30,1;28;53;43;43;358;3,4;1,3;
2019-12-01;0000;987;987;986,6;-3,5;30,1;31,6;29,4;45;34;44;1;3,5;1,1;
2019-12-01;0100;987,4;987,5;987;-3,5;28,7;30,4;27,9;54;43;53;4;2,7;1;
2019-12-01;0200;987,6;987,7;987,4;-3,5;26,3;28,9;25,8;66;52;62;107;2,7;,6;
2019-12-01;0300;988,2;988,2;987,6;-3,5;26,6;27,5;25,4;68;56;57;53;2,3;,7;
2019-12-01;0400;987,9;988,2;987,9;-3,5;27,7;28;26,6;57;53;56;3;5,4;1,8;
2019-12-01;0500;987,7;988;987,6;-3,5;27;27,9;27;63;56;63;4;4,9;1,9;
2019-12-01;0600;988,5;988,5;987,7;-3,5;25,3;27;25,2;72;63;72;31;4,4;,7;
2019-12-01;0700;988,9;988,9;988,4;-3,5;23,9;25,7;23,9;78;70;78;161;4;,3;
2019-12-01;0800;989,5;989,5;988,9;-3,5;22,6;24,1;22,5;84;77;83;6;1,7;,3;
2019-12-01;0900;989,9;989,9;989,5;35,5;24;24;21,8;88;80;80;8;2,5;,8;
2019-12-01;1000;991,1;991,1;989,9;673,4;26,3;26,3;23,5;80;70;70;166;2,1;,8;
2019-12-01;1100;991,4;991,4;991,1;1548,3;30,1;30,1;26,3;70;52;54;66;6,2;1,7;
2019-12-01;1200;991,9;992;991,3;2322,1;31;31,1;29,7;53;44;47;70;8,5;1,8;
2019-12-01;1300;991,9;992;991,8;2928,5;31,9;32;30,8;49;41;41;159;5,6;1,5;
2019-12-01;1400;991,1;991,9;991,1;3401,4;34,7;34,7;31,9;42;34;36;97;5,4;1,4;
2019-12-01;1500;990,2;991,1;990,2;3629;35,8;35,9;33,6;37;30;31;138;6,1;2,3;
2019-12-01;1600;989,2;990,2;989,2;3331,1;35,8;36,6;34,8;33;26;27;119;5,3;2,3;
2019-12-01;1700;988,1;989,2;988;3311,1;37,5;37,6;35,6;29;22;24;151;5,7;1,8;
2019-12-01;1800;987,4;988,1;987,3;2586,2;36,9;37,8;36,9;25;20;22;67;7;1,6;
2019-12-01;1900;986,7;987,4;986,7;1668,3;37,2;37,8;36,5;25;19;20;91;6,1;1,5;
2019-12-01;2000;986,7;986,7;986,6;853,3;36,1;37,5;36,1;26;19;23;70;3,7;1,4;
2019-12-01;2100;986,9;986,9;986,6;90,6;32,4;36,1;32,4;31;22;31;12;3,6;,3;
2019-12-01;2200;987,2;987,2;986,8;-3,5;28,9;32,4;28,9;45;31;43;346;1,4;,9;
2019-12-01;2300;987,8;987,8;987,2;-3,5;31,1;32,1;28,7;43;30;33;3;3,2;1,2;
2019-12-02;0000;988,5;988,5;987,8;-3,5;26,9;31,1;26,7;57;32;53;349;2,3;1,2;
2019-12-02;0100;988,6;988,6;988,5;-3,5;26,8;27,1;25,6;61;53;56;339;2;1;
2019-12-02;0200;989,1;989,2;988,6;-3,5;26,6;26,8;24,7;65;53;55;354;2,9;1,1;
2019-12-02;0300;988,6;989,1;988,6;-3,5;29,1;29,8;26,5;55;44;53;358;7,3;2,5;
2019-12-02;0400;988,8;988,8;988,4;-3,5;28,7;29,1;28,4;57;53;56;2;5,2;1,8;
2019-12-02;0500;988,6;988,8;988,6;-3,5;27,5;28,8;27,5;60;56;60;330;5,7;1,2;
2019-12-02;0600;988,5;988,7;988,5;-3,5;26,4;27,6;25,7;69;60;65;315;3,1;1;
2019-12-02;0700;988,7;988,7;988,5;-3,5;23,8;26,5;23,8;77;64;77;312;2,9;,2;
2019-12-02;0800;989,2;989,2;988,6;-3,5;23;23,9;22,7;82;77;80;18;1,2;,3;
2019-12-02;0900;989,4;989,4;989,1;31,3;22,4;23;22,2;84;80;84;10;1,1;,2;
2019-12-02;1000;989,9;989,9;989,3;618;26,6;26,6;22,5;85;68;68;336;4,7;2;
2019-12-02;1100;990,2;990,2;989,9;1570,2;29,6;29,6;26,6;68;54;54;1;5,9;2;
2019-12-02;1200;990,3;990,4;990,2;2367,7;31,7;32;29,4;56;45;45;50;5,5;1,3;
2019-12-02;1300;989,7;990,3;989,7;3017,2;33,3;33,5;31,4;48;38;39;21;5,1;1,6;
2019-12-02;1400;989,3;989,7;989,3;3424,2;34,6;35,1;33,3;40;33;34;48;5,8;1,9;
2019-12-02;1500;988,6;989,3;988,6;3457,9;35,6;36,4;34,5;38;30;31;124;5,8;1,5;
2019-12-02;1600;987,6;988,6;987,6;3542,3;36,4;37,2;35,5;32;25;28;163;5,5;2;
2019-12-02;1700;986,6;987,6;986,6;2967,3;36,9;38,2;36;29;23;26;144;4,4;1,6;
2019-12-02;1800;985,9;986,6;985,9;2543,8;38;38;36;28;23;24;285;4,1;1,3;
2019-12-02;1900;985,3;985,9;985,3;1938,3;37,6;38,1;37,4;26;22;23;208;3,7;1,4;
2019-12-02;2000;985;985,3;985;1052,8;37,3;38;37,1;25;21;23;112;2,9;,7;
2019-12-02;2100;985,4;985,4;985;174,9;33,3;37,3;33,3;34;23;34;342;2,3;,5;
2019-12-02;2200;985,8;985,8;985,4;-3,5;30,7;33,3;30;48;34;44;349;1,2;,7;
2019-12-02;2300;986,1;986,1;985,8;-3,5;28,1;30,9;28,1;55;40;54;303;1,6;,3;
2019-12-03;0000;986,4;986,4;986,1;-3,5;26,6;28,4;26,6;59;51;58;26;1,6;,4;
2019-12-03;0100;986,5;986,5;986,3;-3,5;26;26,9;26;60;54;58;125;1,6;,3;
2019-12-03;0200;986,5;986,6;986,5;-3,5;25,6;26,2;25,3;65;56;61;131;1,6;,7;
2019-12-03;0300;987,3;987,4;986,4;-3,1;28,5;28,5;25,6;66;45;45;43;7,3;2,3;
2019-12-03;0400;987,4;987,4;987,1;-3,5;26,9;29,7;26,9;53;41;51;127;7,3;,5;
2019-12-03;0500;987,1;987,5;987;-3,5;27,4;27,6;26,2;59;51;59;310;2,9;1,4;
2019-12-03;0600;986,6;987,1;986,6;-3,5;27,1;27,4;27,1;65;59;64;308;5,6;1,5;
2019-12-03;0700;987,2;987,2;986,6;-3,5;26,1;27,1;26,1;68;63;68;327;4,6;1,6;
2019-12-03;0800;988,1;988,1;987,2;-3,5;26;26,1;25,8;70;68;69;322;3,8;1,8;
2019-12-03;0900;988,6;988,6;988,1;46,2;25,5;26;25,4;72;69;72;313;5,7;2;
2019-12-03;1000;989,4;989,4;988,6;607,9;26,6;26,6;25,5;74;71;72;319;5,8;2,8;
2019-12-03;1100;990,5;990,5;989,4;1435,4;28,1;28,3;26,6;72;65;65;312;5,6;2,3;
2019-12-03;1200;990,5;990,7;990,5;2097,7;30,1;30,2;27,9;66;57;57;280;5,3;,8;
2019-12-03;1300;990;990,5;990;2948,2;31,3;31,7;29,6;59;52;53;289;6,7;1,9;
2019-12-03;1400;989,7;990,3;989,7;3274;33,5;33,5;31,3;53;47;47;265;4,9;1,6;
2019-12-03;1500;988,7;989,7;988,7;2866,6;33,9;33,9;31,9;50;42;44;232;4;1,1;
2019-12-03;1600;987,7;988,7;987,7;2414,6;33,7;34,5;32,8;46;40;44;320;7,9;1,9;
2019-12-03;1700;986,5;987,7;986,5;2706,8;34,7;35,3;33,5;45;37;39;284;5,8;2;
2019-12-03;1800;985,6;986,5;985,6;2191,3;35;35,7;34,3;40;35;38;281;5,1;1,4;
2019-12-03;1900;985,1;985,6;985,1;1662,2;35,4;36;34,8;39;33;35;302;5;1,7;
2019-12-03;2000;984,8;985,1;984,8;835,7;35,4;35,8;35;37;33;34;297;3,2;,7;
2019-12-03;2100;984,8;984,8;984,7;148,5;33,4;35,4;33,4;40;34;40;316;2,9;,9;
2019-12-03;2200;985,6;985,6;984,8;-3,5;30,1;33,3;30;52;40;52;4;2,4;,7;
2019-12-03;2300;986,4;986,4;985,6;-3,5;30,1;31,3;29,6;54;47;50;353;4,1;1,2;
2019-12-04;0000;987;987,1;986,4;-3,5;28,3;30,1;28;60;50;59;337;2,1;,6;
2019-12-04;0100;987;987,1;986,9;-3,5;30,7;30,7;28,4;59;49;49;322;2,9;1,2;
2019-12-04;0200;986,8;987;986,8;-3,5;30,5;30,7;30,4;50;49;50;315;3,5;1,6;
2019-12-04;0300;986,5;986,9;986,5;-3,5;30,2;30,5;30,2;51;50;51;322;5,6;2,1;
2019-12-04;0400;987;987;986,4;-3,5;29,2;30,5;29,2;55;50;55;94;6,7;1,1;
2019-12-04;0500;986,9;988,2;986,9;2,7;22,2;29,3;21,9;93;55;93;15;11,4;2,6;
2019-12-04;0600;987,7;987,7;986,5;,9;22,8;23,5;22,2;93;86;87;309;7,4;,9;
2019-12-04;0700;988,8;988,8;987,7;2,1;22,9;23;22,5;89;86;88;211;2,3;1,1;
2019-12-04;0800;988,7;988,8;988,1;1,9;23;23,3;22,9;89;86;87;19;4,2;1,8;
2019-12-04;0900;989,1;989,4;988,7;31,1;23,4;23,4;22,9;88;86;87;358;4,5;1,8;
2019-12-04;1000;990,2;990,3;989,1;171,7;23,8;23,8;23,3;88;84;84;343;4,5;1,8;
2019-12-04;1100;991,6;991,7;990,2;355,8;24,3;25;23,8;87;82;84;185;3,3;2;
2019-12-04;1200;992,2;992,4;991,6;480,1;24,5;24,7;23,8;87;83;83;205;4,2;1,6;
2019-12-04;1300;992;992,4;992;1621,4;25,6;26,1;24,5;83;76;79;221;5,2;2;
2019-12-04;1400;991,3;992;991,2;2317,6;28,2;28,3;25,6;79;68;68;243;4,3;1,3;
2019-12-04;1500;990,1;991,3;990,1;2199,8;30,1;30,1;27,8;71;61;63;256;3,8;,9;
2019-12-04;1600;989;990,1;989;3283,1;30,9;31,4;29,8;64;56;56;262;5,3;1,8;
2019-12-04;1700;988;989;988;2792;31,3;31,9;30,6;61;54;56;250;5,6;1,6;
2019-12-04;1800;986,9;988;986,9;2431,9;31,7;32,3;30,8;56;50;50;229;6,1;1,9;
2019-12-04;1900;986,5;986,9;986,4;1742,5;31,9;32,5;31,6;53;47;51;232;5,1;2,1;
2019-12-04;2000;986,8;986,8;986,4;910;31,9;32,3;31,8;52;48;50;225;4,3;1,4;
2019-12-04;2100;987,2;987,2;986,8;258,5;29,4;32,1;29,3;57;46;49;329;3,8;1,8;
2019-12-04;2200;987,7;987,7;987,1;-3,5;27,5;29,4;27,5;63;50;61;298;3,8;,6;
2019-12-04;2300;988,3;988,3;987,7;-3,5;27,7;28;26,4;70;60;68;253;1,9;,5;
2019-12-05;0000;989,3;989,3;988,3;-3,5;25,9;27,9;25,9;77;67;77;216;1,9;,5;
2019-12-05;0100;989,4;989,7;989,3;-3,5;25,9;26,1;25,4;80;77;79;329;2,3;,7;
2019-12-05;0200;990,4;990,4;989,3;-3,4;25,3;25,9;24,5;86;79;83;150;4,8;2,4;
2019-12-05;0300;989,9;990,6;989,6;-2;24,3;25,7;23,9;86;80;86;236;4,8;1,3;
2019-12-05;0400;989,5;989,9;989;-2,1;23,6;24,3;23,5;91;86;91;31;3,3;,7;
2019-12-05;0500;988,9;989,5;988,8;-2,3;22,9;24;22,8;91;83;88;162;5,3;,8;
2019-12-05;0600;989,7;989,7;988,9;-2,6;23,4;23,4;22,8;90;88;89;327;2,4;,8;
2019-12-05;0700;989,9;989,9;989,7;-1,6;23,5;23,9;23,3;90;85;86;301;3,8;1,2;
2019-12-05;0800;990,4;990,5;989,9;-3,3;22,7;23,5;22,6;91;85;90;347;3,8;,5;
2019-12-05;0900;991,3;991,3;990,3;29,9;22,8;22,9;22,4;92;90;91;220;1,1;,3;
2019-12-05;1000;992;992;991,3;380,5;24,4;24,4;22,8;92;86;88;39;1,8;,7;
2019-12-05;1100;992,6;992,6;992;815,7;25,6;26;24,3;88;80;84;83;2,3;,8;
2019-12-05;1200;992,9;992,9;992,6;434,6;25,1;25,6;25;86;82;85;95;3,3;1,7;
2019-12-05;1300;992,8;993,1;992,8;836,7;26;26;24,6;85;78;80;91;4,7;2,1;
2019-12-05;1400;992,1;992,8;992,1;2642,5;29,1;29,6;25,9;80;58;58;93;4,5;2,1;
2019-12-05;1500;991,1;992,1;991,1;3126,3;30;30,7;28,8;66;53;55;108;4,7;1,7;
